"","Kode_HS","Uraian","Md","Mdi","Xd","Xdi","RCA","RSCA","TBI","Status"
"3876","84293000","Scrapers","39632942497","437853","31781070069.0587","0","-0.00545707559425767","-1.01097403733985","-1","4"
"3877","84832020","Bearing housing incorp. ball or roller bearings for mach.of buldozer or grading","39632942497","437544","31781070069.0587","0","-0.0054532244470493","-1.01096625031843","-1","4"
"3878","84193130","Evaporators,dryers for agriculture products, electrically operated","39632942497","437466","31781070069.0587","0","-0.00545225231280252","-1.01096428467207","-1","4"
"3879","76042110","Perforated tube profile for evaporator coils of mtr vehicle ac mach.of alum.aly","39632942497","437289","31781070069.0587","0","-0.00545004631585793","-1.01095982418112","-1","4"
"3880","84099147","Oth pistons with an external diameter 50 mm <= 155 mm of heading 87","39632942497","436870","31781070069.0587","0","-0.00544482421009642","-1.01094926524468","-1","4"
"3881","29161500","Oleic,linoleic or linolenic acids,their salts and esters","39632942497","435887","31781070069.0587","23751","-0.00506342412772661","-1.01017838573939","-0.896653453369826","4"
"3882","84099135","Cylinder heads & head covers for machinery of heading 8711","39632942497","435486","31781070069.0587","0","-0.00542757505884599","-1.01091438878203","-1","4"
"3883","7108000","Other vegetables,uncooked/steamed/ boiled, frozen","39632942497","434138","31781070069.0587","22795","-0.00505648446765405","-1.01016436488849","-0.900226072531422","4"
"3884","25291010","Feldspar","39632942497","433960","31781070069.0587","0","-0.00540855612473606","-1.01087593535626","-1","4"
"3885","61046900","Women's/girl's trousers, breeches& shorts of oth textile mtrial,knit/crocht","39632942497","433745","31781070069.0587","251403.626","-0.00149844857298622","-1.0030013945814","-0.266134043155769","4"
"3886","34031119","Oth liquid preprtion for the treatment textile or oth materials, cont petroleum","39632942497","433596","31781070069.0587","3543.5","-0.00534894483141174","-1.01075541981003","-0.983787783991152","4"
"3887","63041990","Bedspreads from woven, not knitted/ crocheted and not from cotton","39632942497","433340","31781070069.0587","1221.179","-0.00538184879188364","-1.01082193962647","-0.994379714254227","4"
"3888","50072090","Oth fabrics, containing >= 85% by weight of silk, other","39632942497","432830","31781070069.0587","0","-0.00539447264141743","-1.01084746161776","-1","4"
"3889","85285920","Other monitor, B/W","39632942497","432435","31781070069.0587","0","-0.0053895496538857","-1.01083750859849","-1","4"
"3890","90151090","Rangefinders other than of used in photography or cinematography","39632942497","432057","31781070069.0587","1","-0.00538482299931806","-1.01082795260687","-0.999995370991858","4"
"3891","29071500","Naphthols and their salts","39632942497","431944","31781070069.0587","0","-0.00538343019343486","-1.01082513675492","-1","4"
"3892","33079090","Oth animal toilet prep, paper & tissue other ferfume or cosm, cont lens solutio","39632942497","430799","31781070069.0587","6227.035","-0.00527237638940884","-1.01060064336058","-0.971502681756706","4"
"3893","15180019","Oth vegetbl fat&oils&their fract,boiled, dehydrate,sulphurise,blown,polymerised","39632942497","430777","31781070069.0587","469841.96","0.00193360897378112","-0.996140245308745","0.0433756802099747","3"
"3894","20054000","Peas (pisum sativum), not frozen,not prepard/preservd by vinegar/acetic acid","39632942497","429925","31781070069.0587","0","-0.00535826687235494","-1.01077426513264","-1","4"
"3895","39229012","Flushing cisterns equipped with their mechanisms","39632942497","429710","31781070069.0587","0","-0.00535558727154653","-1.01076884804863","-1","4"
"3896","76051100","Alum. wire of not alloyed which the max. cross-sect'l dim.exceeds > 7 mm","39632942497","428899","31781070069.0587","895446.88","0.00857195759532574","-0.983001792721338","0.352285522268548","3"
"3897","55012000","Synthetic filament tow of polysters","39632942497","427639","31781070069.0587","0","-0.00532977586096876","-1.01071666916657","-1","4"
"3898","21039011","Chilli sauce","39632942497","427565","31781070069.0587","63006.63","-0.00434957626752046","-1.00873715545907","-0.743129744375964","4"
"3899","84748020","Mach for agglomerating,shaping/mould solid mineral fuels,not elect operated","39632942497","427353","31781070069.0587","345.207","-0.00532084600665479","-1.01069861771063","-0.998385744927848","4"
"3900","84433231","Laser printer,color,capable of connect to a data machine/network","39632942497","426559","31781070069.0587","0","-0.00531631554062883","-1.01068945962156","-1","4"
"3901","54041200","Synth monfilament oth ofplypropyllne>=67 decitex,dimension<=1mm, width<=5mm","39632942497","426247","31781070069.0587","0","-0.00531242700364174","-1.01068159922344","-1","4"
"3902","55131200","3-thread /4-thread twill, incl twill pol staple fibres <=85% w/cotton,unbleached/","39632942497","426173","31781070069.0587","0","-0.00531150472243326","-1.01067973490726","-1","4"
"3903","59019090","Buckram and similar stiffened textile fabrics for hat foundations","39632942497","426023","31781070069.0587","16892.513","-0.0050470842173959","-1.01014537298667","-0.923721285418152","4"
"3904","73218100","Other appliances with gas fuel or for both gas and other fuels","39632942497","425617","31781070069.0587","0","-0.00530457515011012","-1.01066572745303","-1","4"
"3905","84149031","Hoods for goods of subheading 8414.60","39632942497","425478","31781070069.0587","142122.953","-0.00309390405611125","-1.00620701201186","-0.499215241803866","4"
"3906","85115091","Other generators for engine vehicle of transportat'n person/goods, spec. prpose","39632942497","425018","31781070069.0587","0","-0.00529710965762529","-1.01065063690687","-1","4"
"3907","84431400","Letterpress printing machine, reel-fed, excluding flexographic printing","39632942497","423736","31781070069.0587","1673.181","-0.00525512642905404","-1.01056577735392","-0.992133780488391","4"
"3908","74181030","Cooking/heating apparatus of kind used for household purposes,non electic&parts","39632942497","423207","31781070069.0587","0","-0.00527453869453676","-1.01060501394549","-1","4"
"3909","84483100","Card clothing","39632942497","423010","31781070069.0587","0","-0.00527208343240068","-1.01060005121922","-1","4"
"3910","84221100","Dish washing machin of the house hold type","39632942497","422737","31781070069.0587","0","-0.00526868096253698","-1.01059317397915","-1","4"
"3911","84099931","Carburettors & parts there of for engin of vehicles of heading 8711","39632942497","422278","31781070069.0587","0","-0.00526296032639251","-1.010581611253","-1","4"
"3912","38220030","Sterilisation indicator strips and tapes","39632942497","421726","31781070069.0587","0","-0.00525608060710766","-1.01056770592841","-1","4"
"3913","85013233","Other Generator dc an output>37.5 kw","39632942497","421471","31781070069.0587","0","-0.00525290247591628","-1.01056128233797","-1","4"
"3914","63079061","Harnesses safety suitable for industrial use","39632942497","420820","31781070069.0587","0","-0.0052447888939336","-1.01054488347561","-1","4"
"3915","62044990","Female's dresses of oth textiles, not silk and not by traditonal batik process","39632942497","420383","31781070069.0587","0","-0.00523934244949976","-1.01053387547996","-1","4"
"3916","62044990","Female's dresses of silk, not printed by tradtional batik process","39632942497","420383","31781070069.0587","0","-0.00523934244949976","-1.01053387547996","-1","4"
"3917","18063200","Chocolate confectionary in blocks,slabs bars,not filled,weight_2kg","39632942497","419558","31781070069.0587","0","-0.00522906026035121","-1.0105130941234","-1","4"
"3918","18063200","Other chocolate,in blocks,slabs,bars, not filled,weight_2kg","39632942497","419558","31781070069.0587","0","-0.00522906026035121","-1.0105130941234","-1","4"
"3919","31056000","Mineral/chemical fertilisers contain 2 fertilising element phosphorus&potassium","39632942497","419291","31781070069.0587","0","-0.00522573257004495","-1.01050636861274","-1","4"
"3920","87042363","Tanker vehicles, bulk-cement lorries, 25-45 t, not ckd, diesel","39632942497","419180","31781070069.0587","0","-0.00522434914823223","-1.01050357262717","-1","4"
"3921","25202090","Other plasters","39632942497","417867","31781070069.0587","12221.35","-0.00501803518343699","-1.01008668571065","-0.943168188582648","4"
"3922","39032090","Oth styrene-acrylonitrile (SAN) copolymers","39632942497","417523","31781070069.0587","189056","-0.00226530435257741","-1.00454089521485","-0.376648383804912","4"
"3923","62113390","Oth male's garments of man-made fibres to protect from oth hazard substances","39632942497","416911","31781070069.0587","1788185.163","0.0225967060846339","-0.955805243748235","0.621865924039522","3"
"3924","7123100","Mushrooms of genus Agaricus,dried,whole, broken/powder,but not further prepared","39632942497","416263","31781070069.0587","33.975","-0.00518746576536151","-1.01042903177603","-0.999836775177144","4"
"3925","84811021","Pressure-reducing valves of copper/ copper alloys internal diamtr ? 2.5cm","39632942497","415990","31781070069.0587","0","-0.00518459135019115","-1.01042322285142","-1","4"
"3926","40093290","Oth tube,pipe&discharge hose,reinforced/ combined w/ textile, with fitting","39632942497","415723","31781070069.0587","0","-0.00518126365988489","-1.01041649794202","-1","4"
"3927","87085015","Drive-axles with differential, unassembl tractors","39632942497","415049","31781070069.0587","0","-0.00517286342293201","-1.01039952215363","-1","4"
"3928","48169090","Other heat transfer paper & offset plates of paper","39632942497","414600","31781070069.0587","0","-0.00516726741938328","-1.01038821351601","-1","4"
"3929","37032000","Oth photograph paper, sensitis, unex- posed for color photography","39632942497","414305","31781070069.0587","0","-0.00516359075780895","-1.01038078363405","-1","4"
"3930","85016300","Generator ac of 375 kva < an output ? 750 kva","39632942497","413377","31781070069.0587","0","-0.00515202485292427","-1.01035741134652","-1","4"
"3931","25171000","Pebbles, gravel, broken/crushed stone whether or not heat treated","39632942497","413034","31781070069.0587","64704.445","-0.00414208444017282","-1.00831862532888","-0.729121883837504","4"
"3932","75052100","Wire of nickel, not alloyed","39632942497","412941","31781070069.0587","0","-0.00514659087175","-1.01034643058872","-1","4"
"3933","72288019","Hollow drill bars,rods, weight >=0.6% not of circular cross-section","39632942497","411718","31781070069.0587","0","-0.00513134830529099","-1.01031562969956","-1","4"
"3934","84768900","Other automatic goods-vending mach, without heating/refrigerating","39632942497","411643","31781070069.0587","0","-0.00513041356082294","-1.01031374087771","-1","4"
"3935","90079100","Parts and accessories for cinematographic cameras","39632942497","410977","31781070069.0587","11801.884","-0.0049386828537432","-1.00992638899461","-0.944169945819716","4"
"3936","92059010","Keyboard pipe organ,harmonium&similar keyboard instruments w/ free metal reeds","39632942497","410653","31781070069.0587","0","-0.00511807493384468","-1.01028880876191","-1","4"
"3937","90302000","Oscilloscope and oscillographs","39632942497","410261","31781070069.0587","1327.665","-0.00509255417098674","-1.01023724205168","-0.993548583268201","4"
"3938","61012000","Men's/boy's ovr coats,car coat,capes, knittd/crochtd of cotton","39632942497","410167","31781070069.0587","1081434.357","0.0116961201870062","-0.976878195035789","0.450031339707342","3"
"3939","72259190","Oth flat-roll not hi.sped stel,w.>=600mm electrolytically plated/coated with zin","39632942497","410096","31781070069.0587","0","-0.00511113289826195","-1.01027478157063","-1","4"
"3940","29109000","Other epoxides, epoxyalcohols, epoxy phe nols & their halogenated derivatives","39632942497","409448","31781070069.0587","0","-0.005103056706058","-1.01025846293017","-1","4"
"3941","40169913","Weatherstripping,used on motor vehicle of heading 87.02,87.03/87.04","39632942497","409296","31781070069.0587","2.364","-0.00510112554825411","-1.0102545608991","-0.999988448524558","4"
"3942","85198990","Cinematographic sound reproducers for other puprposes","39632942497","408034","31781070069.0587","4102.288","-0.00502167405637716","-1.01009403707687","-0.980092565884419","4"
"3943","39219010","Plates,sheets,film,foil&strip, of vulcanised fibre","39632942497","407472","31781070069.0587","249.927","-0.00507454482757262","-1.01020085434781","-0.998774032086825","4"
"3944","74130010","Stranded wire,cable&etc, not electrical insul. a diameter not exceeding 28,28mm","39632942497","407052","31781070069.0587","0","-0.00507319473611868","-1.01019812655419","-1","4"
"3945","39051990","Oth poly(vinyl acetate) in oth form","39632942497","406464","31781070069.0587","535950","0.00326410902175347","-0.993493021443902","0.137398213523993","3"
"3946","72191200","Flat-roll prod of stainless steel,hot roled,in coil of a 4.75mm=<thick<=10mm","39632942497","405735","31781070069.0587","20002329.41","0.305828397383567","-0.531594812922828","0.960237777395372","3"
"3947","29157020","Stearic acid","39632942497","405264","31781070069.0587","2732949.344","0.0374258144512686","-0.927848692542773","0.741723104469726","3"
"3948","55039090","Synthetic staple fibres of other : other than viscose rayon","39632942497","404570","31781070069.0587","9649437.97","0.144933633355213","-0.7468261406026","0.919520652617903","3"
"3949","84281039","Oth lifts of a kind used in buildings","39632942497","404290","31781070069.0587","0","-0.00503877121317527","-1.01012857801368","-1","4"
"3950","84281039","Oth lifts oth than of a kind used in buildings","39632942497","404290","31781070069.0587","0","-0.00503877121317527","-1.01012857801368","-1","4"
"3951","84762900","Other automatic beverage-vending machines","39632942497","403564","31781070069.0587","0","-0.00502972288672454","-1.01011029776953","-1","4"
"3952","52083110","Woven fabrics cotton,dyed,voille/chemi volle,weight <100 g/m,>=85%of cotton","39632942497","402415","31781070069.0587","0","-0.00501540260147401","-1.01008136731883","-1","4"
"3953","95049095","Other table disigned for games of wood/ plastics","39632942497","401985","31781070069.0587","0","-0.00501004339985718","-1.01007054064541","-1","4"
"3954","84099117","Oth pistons with an external diameter of 50 mm <= 155 mm of head 8429& 8430","39632942497","401095","31781070069.0587","37581.405","-0.00441484404091882","-1.00886884263891","-0.828660011928382","4"
"3955","84612010","Shaping/slotting machines,electrically operated","39632942497","400915","31781070069.0587","706.562","-0.00498572600850036","-1.01002141605165","-0.996481453851823","4"
"3956","62045990","Female's skirts & divided skirts of oth textiles,not silk","39632942497","400065","31781070069.0587","0","-0.00498611394147509","-1.01002219971266","-1","4"
"3957","62045990","Female's skirts & divided skirts of silk , not by traditional batik process","39632942497","400065","31781070069.0587","0","-0.00498611394147509","-1.01002219971266","-1","4"
"3958","29039900","Oth halogenated derivatives of aromatic hydrocarbons","39632942497","399573","31781070069.0587","0","-0.00497998201776468","-1.01000981272289","-1","4"
"3959","39229019","Other lavatory pans, flushing cisterns & urinals","39632942497","399567","31781070069.0587","0","-0.00497990723820723","-1.01000966166298","-1","4"
"3960","85232981","Magnetic disc for reproducing phenomena not sound/image for computer,recorded","39632942497","398001","31781070069.0587","0","-0.00496038977371434","-1.00997023580315","-1","4"
"3961","54083300","Woven fabrics ofartificial filament yarn oth woven fabric:of yarn ofdifferent clr","39632942497","397708","31781070069.0587","0","-0.00495673803865916","-1.00996285936129","-1","4"
"3962","68021000","Tiles, cubes, similar articles, square < 7 cm, artif colored, chipping & powder","39632942497","397138","31781070069.0587","0","-0.00494963398070197","-1.00994850944179","-1","4"
"3963","29182200","O-acetylsalicylic acid,its salts and esters","39632942497","396924","31781070069.0587","0","-0.00494696684315313","-1.00994312198106","-1","4"
"3964","90152000","Theodolites & tachymeters (tacheometers)","39632942497","396391","31781070069.0587","0","-0.00494032392580019","-1.00992970380488","-1","4"
"3965","72173039","Wire of iron/non-alloy steel,plated/coat wi/out tin & copper, cont.carbon>=0.6%","39632942497","396213","31781070069.0587","0","-0.00493810546559602","-1.00992522272779","-1","4"
"3966","55082090","Sewing thread of man-made staple fibres wether forsale or no: other","39632942497","396121","31781070069.0587","0","-0.00493695884571521","-1.00992290667331","-1","4"
"3967","84818085","Oth valve of plastic,inlet diamtr>=1cm, outlet diamtr ? 2,5 cm","39632942497","395867","31781070069.0587","0","-0.00493379317778341","-1.00991651237668","-1","4"
"3968","84818085","Oth valve of plastic,inlet diamtr>=1cm, outlet diamtr > 2,5 cm","39632942497","395867","31781070069.0587","0","-0.00493379317778341","-1.00991651237668","-1","4"
"3969","85459000","Lamp carbon,battery carbon & oth article of graphite/oth carbon,w/ or w/o metal","39632942497","395724","31781070069.0587","9.31","-0.00493186623146727","-1.00991262017966","-0.999952948110433","4"
"3970","54079300","Woven fabrics of synt filament yarn of other woven fabric,of yarn different clr","39632942497","395298","31781070069.0587","109.177","-0.00492500470516806","-1.00989876085412","-0.999447774312908","4"
"3971","90328920","Automatic instrum&app for controll chem/elec-chem solutions in pca/pwb","39632942497","395262","31781070069.0587","0","-0.00492625290574114","-1.00990128203086","-1","4"
"3972","84099922","Cylinder blocks for engin of vehicles of heading 8701","39632942497","394976","31781070069.0587","0","-0.00492268841350297","-1.00989408231136","-1","4"
"3973","84099922","Other for engines of vehicles of heading 8701","39632942497","394976","31781070069.0587","0","-0.00492268841350297","-1.00989408231136","-1","4"
"3974","28254000","Nickel oxides and hydroxides","39632942497","394679","31781070069.0587","0","-0.00491898682540949","-1.00988660573417","-1","4"
"3975","95030093","Marbles","39632942497","393249","31781070069.0587","0","-0.00490116436421866","-1.00985060817821","-1","4"
"3976","52061300","Single yarn of uncombed fibres,measuring 192.31< decitex <232.56 ,cotton<85%","39632942497","393081","31781070069.0587","12877.39","-0.0046989243636144","-1.00944221699069","-0.936558079265217","4"
"3977","41120000","Leather further prep. after tanning/ crust,oth than leather of heading 41.14","39632942497","392825","31781070069.0587","998012.59","0.0106156795035165","-0.978991658809941","0.435124556850667","3"
"3978","48109990","Oth paper and paperboard of multiply oth rectang < 15 x 36 cm2","39632942497","392518","31781070069.0587","0","-0.00489205372147006","-1.00983220712841","-1","4"
"3979","62160010","Protective work gloves, mittens & mitts","39632942497","391782","31781070069.0587","276668.2","-0.000582779467080093","-1.00116623859407","-0.172209986622788","4"
"3980","84099944","Other cylinder liners for engines of oth vehicles of heading 8701","39632942497","391754","31781070069.0587","0","-0.00488253179115552","-1.00981297574837","-1","4"
"3981","96086010","Refills for ball point pens, comprising the ball point &ink-reservoir of plastic","39632942497","391308","31781070069.0587","0","-0.00487697317738551","-1.00980174922282","-1","4"
"3982","56075010","V-belt cord of man-made fibres treated resorcinol formaldehyde>=10000 decitex","39632942497","390649","31781070069.0587","98492.56","-0.00333794433178223","-1.0066982470393","-0.597284025507871","4"
"3983","40161010","Padding for articles of apparel or clothing accessories","39632942497","390126","31781070069.0587","72.068","-0.00486112149137875","-1.00976973485081","-0.999630608114646","4"
"3984","84523000","Sewing machine needles","39632942497","389508","31781070069.0587","0","-0.0048545393101523","-1.00975644164982","-1","4"
"3985","59111000","Textile fabrics, felt & felt-lined woven for card clothing or technical uses","39632942497","388406","31781070069.0587","42.704","-0.00484014107337401","-1.00972736396059","-0.99978013055747","4"
"3986","11062090","Flour,meal & powder of roots/tuber head 07.14, oth than manioc(cassava) & sago","39632942497","388208","31781070069.0587","325675","0.000223449895803459","-0.999553200045796","-0.0875955863916076","4"
"3987","87089220","Silencers (mufflers),exhaust pipe, parts for transport of persons","39632942497","388120","31781070069.0587","0","-0.00483724030586358","-1.00972150587176","-1","4"
"3988","96039010","Prepared knots and tufts for broom or brush making","39632942497","388003","31781070069.0587","251487.377","-0.000927052457933971","-1.00185582536333","-0.213475648594474","4"
"3989","73130000","Barbed wr of iron/steel, twisted hoop & of a kind used f fencing of iron/stl","39632942497","387981","31781070069.0587","0","-0.00483550791278279","-1.00971800732689","-1","4"
"3990","71051000","Dust and powder of diamonds","39632942497","387881","31781070069.0587","0.53","-0.0048342533493276","-1.00971547376022","-0.999997267206819","4"
"3991","85364910","Digital relays,voltage > 60V","39632942497","387484","31781070069.0587","1076.675","-0.00481257950685965","-1.00967170486234","-0.994458137072157","4"
"3992","37011000","Photographic plates & film in the flat sensitised for x-ray","39632942497","384801","31781070069.0587","0","-0.00479587474733745","-1.00963797200121","-1","4"
"3993","84682010","Hand-operated gas welding, brazing/ cutting appliances for metal","39632942497","384264","31781070069.0587","0","-0.00478918197694621","-1.009624457231","-1","4"
"3994","90309010","Parts&accessories incl pca of goods goods of subhead 903040 & 903082","39632942497","384226","31781070069.0587","0.718","-0.00478869721360425","-1.00962347835117","-0.999996262623257","4"
"3995","62129019","Suspenders/garters/braces of cotton not for treatment scar/athletic support","39632942497","383000","31781070069.0587","2352","-0.00473687257758794","-1.00951883466206","-0.987792978886836","4"
"3996","90321020","Thermostats, not electrically operated","39632942497","382959","31781070069.0587","9.989","-0.00477276216968243","-1.00959130133956","-0.999947833896284","4"
"3997","75052200","Wire of nickel alloys","39632942497","382881","31781070069.0587","0","-0.00477194528895536","-1.00958965187198","-1","4"
"3998","28129000","Other halides and halide oxides of non metals","39632942497","382785","31781070069.0587","0","-0.00477074881603625","-1.00958723592652","-1","4"
"3999","84089091","Egn of power exc 100 kw oth for machinery heading 8429 ot 8430","39632942497","382771","31781070069.0587","0","-0.00477057433040221","-1.00958688360162","-1","4"
"4000","73090019","Reservoir,tank,vat&similar,of iron/steel ,cap.>300ltr,not lined/heat-insulated","39632942497","382362","31781070069.0587","0","-0.00476547685723645","-1.009576590736","-1","4"
"4001","91051900","Alarm clocks,not electrically operated","39632942497","382096","31781070069.0587","0","-0.00476216163018976","-1.00956989665504","-1","4"
"4002","7099990","Other vegetables, fresh or chilled","39632942497","381773","31781070069.0587","2.059","-0.00475810399544556","-1.00956170357085","-0.999989213543675","4"
"4003","39269092","Empty capsules of a kind suitable for pharmaceutical use","39632942497","381736","31781070069.0587","16.061","-0.00475742522947513","-1.0095603330285","-0.99991585638093","4"
"4004","70172000","Laboratory, hygienic/pharmaceutical with coef< 5x10-6/kelvin, 0 - 3000 c","39632942497","381712","31781070069.0587","5345.3","-0.00467429668767194","-1.00939249669152","-0.972379800096782","4"
"4005","32159060","Drawing ink and writing ink","39632942497","381578","31781070069.0587","8.804","-0.00475556882601239","-1.00955658464806","-0.99995385584665","4"
"4006","84818074","Gate valve,manual operate,of iron/steel, inlet/outlet internal diamtr < 40cm","39632942497","381247","31781070069.0587","0","-0.00475158032281143","-1.00954853125886","-1","4"
"4007","85043130","Flyback transformer power handling capacity ? 1 kva","39632942497","381055","31781070069.0587","0","-0.00474918737697322","-1.00954369957148","-1","4"
"4008","84869049","Oth part and acces of other mach & app specified in note 9(c) to this chapter","39632942497","380948","31781070069.0587","8975.42","-0.00460835380361478","-1.0092593780975","-0.953963165382577","4"
"4009","22090000","Vinegar and substitutes for vinegar obtained from acetic acid","39632942497","380675","31781070069.0587","7","-0.00474434254119445","-1.00953391725159","-0.999963223898162","4"
"4010","73241090","Sinks and wash basins, of stainless steel, oth than kitchen sink","39632942497","380576","31781070069.0587","5.222","-0.00474313631297035","-1.00953148174311","-0.999972557763241","4"
"4011","52121300","Oth wovenfabric ofcotton weight<=200g/m2 dyed","39632942497","380271","31781070069.0587","0","-0.0047394161814672","-1.00952397042247","-1","4"
"4012","84099159","Oth suitable for use with the egn of power < 22,38 kw for vssl of heading 89","39632942497","380117","31781070069.0587","0","-0.0047374968394928","-1.00952009509943","-1","4"
"4013","53110090","Woven fabrics of oth vegetable textile fibres&paper yarn, not print by batik pr","39632942497","380108","31781070069.0587","0","-0.00473738467015663","-1.00951986861998","-1","4"
"4014","73043120","High-pressure pipe,cold-drawn/rolled, circular cross-section,iron/alloy-steel","39632942497","379891","31781070069.0587","0","-0.00473468014282907","-1.00951440796412","-1","4"
"4015","85042211","Step-voltage regulators of high side voltage 66 kv or more","39632942497","379311","31781070069.0587","0","-0.00472745145227615","-1.00949981280841","-1","4"
"4016","85078020","Other accumulator of a kind used for laptops including notebook, subnotebooks","39632942497","379270","31781070069.0587","0","-0.00472694045863362","-1.00949878108991","-1","4"
"4017","87113030","Oth motocross motorcycles with recipro int combustion piston engine , ckd","39632942497","379207","31781070069.0587","0","-0.00472615527328045","-1.00949719576842","-1","4"
"4018","84199012","Part machin for the treatment by proces involve heat,for manufacture pcb/pwb","39632942497","379116","31781070069.0587","0","-0.00472502111665922","-1.00949490586403","-1","4"
"4019","62031919","Men's/boy's suits of cotton, not printed by trdtional batik process,not knit/croc","39632942497","378989","31781070069.0587","24289.575","-0.00434591881019578","-1.00872977652038","-0.879539472187433","4"
"4020","25201000","Gypsum, anhydrite","39632942497","378838","31781070069.0587","0","-0.00472155633049764","-1.00948791036424","-1","4"
"4021","76141019","Other cable wth steel core","39632942497","378655","31781070069.0587","14.895","-0.00471904404922276","-1.00948283802882","-0.999921329896056","4"
"4022","72112320","Flatroll,iron/nas,CR,notclad,crbon<0.25% hoop&strip,width<=400mm","39632942497","378496","31781070069.0587","0","-0.00471729389572333","-1.00947930445649","-1","4"
"4023","68042300","Oth millstone/grindstone of naturl stone for grinding wheel&the like","39632942497","378197","31781070069.0587","42897.386","-0.00404683696140418","-1.00812656078938","-0.796257620969566","4"
"4024","27121000","Petroleum jelly","39632942497","378087","31781070069.0587","0","-0.00471219642255757","-1.00946901269285","-1","4"
"4025","91149000","Oth clock or watch part oth than spring, hair springs,dials,plate&bridges","39632942497","378057","31781070069.0587","99.971","-0.004710268730635","-1.00946512072345","-0.99947127247325","4"
"4026","29037300","Diclorofluoroethanes","39632942497","377900","31781070069.0587","0","-0.00470986579301723","-1.00946430720278","-1","4"
"4027","68080090","Chips,particles,sawdust or oth waste of wood, agglomer with cement/plaster","39632942497","377599","31781070069.0587","214.073","-0.00470278713327269","-1.00945001567869","-0.998866778228185","4"
"4028","19019041","Oth soya based preparation, in powder form","39632942497","377160","31781070069.0587","0","-0.00470064298093246","-1.00944568676305","-1","4"
"4029","40170090","Other hard rubber in all form,include waste & scrap, articles of hard rubber","39632942497","376922","31781070069.0587","6084.98","-0.00460310123588497","-1.0092487755218","-0.968225226600309","4"
"4030","90069910","Parts & accessories for photographic flash-light apparatus","39632942497","376897","31781070069.0587","0","-0.0046973651436645","-1.00943906904123","-1","4"
"4031","33073000","Perfumed bath salts & oth bath prep, deodor room incl prep used religious rit","39632942497","375686","31781070069.0587","0","-0.00468227213632037","-1.00940859788838","-1","4"
"4032","51062000","Yarn,carded wool < 85% by weight not put up for retail sale","39632942497","373427","31781070069.0587","0","-0.00465411763294269","-1.00935175945446","-1","4"
"4033","19011030","Preparations for infant use of soya bean powder, for retail sale","39632942497","373184","31781070069.0587","0","-0.00465108906086621","-1.00934564555152","-1","4"
"4034","85471000","Insulating fitting for electrical mchine appl/equip, of ceramics","39632942497","373006","31781070069.0587","88.78","-0.00464749074206968","-1.00933838152583","-0.999524088758358","4"
"4035","90063000","Cameras specially design for under water use for aerial survey, medical/surgical","39632942497","372239","31781070069.0587","99.971","-0.00463775748643343","-1.00931873299659","-0.99946301081656","4"
"4036","18062090","Other chocolate, liquid,paste,granular/ oth bulk form,packing>2kg","39632942497","371856","31781070069.0587","980456.57","0.0106041580539372","-0.979014220415722","0.450044304476146","3"
"4037","25151210","Marble and travertine, merely cut into b locks","39632942497","371426","31781070069.0587","1925100.1","0.0252915908259566","-0.950664589367046","0.676532306774132","3"
"4038","84591010","Way-type unit head machines, electrically operated","39632942497","371272","31781070069.0587","0","-0.00462725930856071","-1.0092975407491","-1","4"
"4039","32129022","Oth dyes used in the food or drink industries","39632942497","370761","31781070069.0587","0","-0.00462089058291839","-1.00928468467783","-1","4"
"4040","32129029","Oth than dyes in the food or drink industries","39632942497","370481","31781070069.0587","27.165","-0.00461697865961972","-1.0092767880517","-0.999853363555429","4"
"4041","69109000","Ceramic sinks, wash basins, wash basin of oth thn porcelain/china","39632942497","369975","31781070069.0587","0","-0.00461109446089322","-1.00926491029834","-1","4"
"4042","52121590","Oth wovenfabric ofcotton weight<=200g/m2 not printed by traditional batik process","39632942497","369612","31781070069.0587","989.72","-0.00459118762537654","-1.00922472770645","-0.994658848318351","4"
"4043","55169200","Other woven fabrics of artificial staple fibre,un/bleached","39632942497","369402","31781070069.0587","5683.2","-0.00451562216891249","-1.00907221101501","-0.969696484958617","4"
"4044","28273920","Other chlorides of iron","39632942497","368755","31781070069.0587","0","-0.00459588928421293","-1.00923421801204","-1","4"
"4045","39092010","Melamine resins in moulding compounds","39632942497","368754","31781070069.0587","304759.858","0.000140837626729824","-0.999718364411428","-0.0950153307758665","4"
"4046","87089370","Clutches and parts thereof for vehicles transport of goods/special purpose vhcls","39632942497","368705","31781070069.0587","0","-0.00459526612123423","-1.00923296015145","-1","4"
"4047","56081920","Net bags of man-made textile material","39632942497","368365","31781070069.0587","0","-0.00459102861297907","-1.00922440674125","-1","4"
"4048","51061000","Yarn,carded wool > 85% by weight not put up for retail sale","39632942497","367688","31781070069.0587","3883.1","-0.00452223810384194","-1.00908556328818","-0.979099020348999","4"
"4049","54023900","Other texture synthetic filament yarn","39632942497","367430","31781070069.0587","256152.41","-0.000598139782801546","-1.00119699553625","-0.178448891783205","4"
"4050","84099115","cylinder heads & head covers for machinery heading 8429 ot 8430","39632942497","367350","31781070069.0587","557.217","-0.00456971788789448","-1.00918139214772","-0.996970883014779","4"
"4051","85255000","Transmission apparatus","39632942497","366894","31781070069.0587","13341.937","-0.00436532878725056","-1.00876893686704","-0.929822851015789","4"
